;age;job;marital;education;default;balance;housing;loan;contact;day_of_week;month;duration;campaign;pdays;previous;poutcome;y;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
336;30;management;married;tertiary;no;877;no;no;cellular;13;aug;1585;1;323;5;failure;no;ok;2,802039623260498;2,6449558092355727;2,0;1,696;100,0;0,0
337;37;admin.;married;secondary;no;19192;yes;no;cellular;22;may;997;1;14;9;failure;yes;ok;2,1267716884613037;2,6449558092355727;2,0;1,696;100,0;0,0
338;36;management;married;tertiary;no;-115;yes;yes;cellular;16;apr;297;4;372;2;other;yes;ok;2,777085304260254;2,6449558092355727;2,0;1,696;100,0;0,0
339;60;blue-collar;married;secondary;no;106;no;no;cellular;21;aug;216;3;304;1;success;no;ok;1,160322666168213;2,6449558092355727;2,0;1,696;100,0;0,0
340;29;unemployed;single;secondary;no;45361;no;yes;cellular;23;sep;427;1;603;1;failure;yes;ok;4,166842937469482;2,6449558092355727;2,0;1,696;100,0;0,0
341;29;blue-collar;single;primary;no;1768;yes;no;cellular;13;may;426;3;834;1;other;yes;ok;2,5727553367614746;2,6449558092355727;1,0;1,696;100,0;0,0
342;57;self-employed;married;primary;no;43590;yes;yes;cellular;11;may;1020;6;371;2;failure;yes;ok;3,611660957336426;2,6449558092355727;2,0;1,696;100,0;0,0
343;38;self-employed;married;secondary;no;290;yes;no;cellular;2;feb;659;1;258;1;success;yes;ok;2,5191471576690674;2,6449558092355727;2,0;1,696;100,0;0,0
344;28;blue-collar;single;secondary;no;-46;no;no;cellular;1;jun;638;2;91;12;success;yes;ok;2,238661050796509;2,6449558092355727;2,0;1,696;100,0;0,0
345;39;blue-collar;married;secondary;no;16287;yes;no;cellular;14;may;2125;1;352;2;failure;yes;ok;3,5497519969940186;2,6449558092355727;2,0;1,696;100,0;0,0
346;31;management;single;tertiary;no;319;yes;no;cellular;16;apr;1693;2;248;2;failure;yes;ok;2,5171778202056885;2,6449558092355727;1,0;1,696;100,0;0,0
347;32;technician;married;tertiary;no;1812;no;no;cellular;4;aug;296;1;182;4;other;yes;ok;1,5461055040359497;2,6449558092355727;1,0;1,696;100,0;0,0
348;40;admin.;married;secondary;no;168;yes;no;cellular;7;may;1118;2;169;1;failure;yes;ok;1,5725575685501099;2,6449558092355727;1,0;1,696;100,0;0,0
349;39;services;divorced;secondary;no;5873;no;no;cellular;17;apr;280;1;344;2;success;yes;ok;2,324927806854248;2,6449558092355727;1,0;1,696;100,0;0,0
350;32;blue-collar;single;secondary;no;118;yes;no;cellular;18;nov;216;12;124;1;other;no;ok;4,507237434387207;2,6449558092355727;2,0;1,696;100,0;0,0
351;52;management;divorced;tertiary;no;482;yes;no;cellular;14;may;1354;4;365;1;failure;yes;ok;2,1570639610290527;2,6449558092355727;1,0;1,696;100,0;0,0
352;41;technician;married;secondary;no;0;no;no;cellular;28;dec;411;2;156;8;success;yes;ok;1,306262731552124;2,6449558092355727;2,0;1,696;100,0;0,0
353;35;admin.;single;tertiary;no;26973;no;no;cellular;6;apr;400;1;87;2;failure;yes;ok;3,593693256378174;2,6449558092355727;2,0;1,696;100,0;0,0
354;43;services;divorced;tertiary;no;266;yes;yes;cellular;20;apr;1017;1;152;1;failure;yes;ok;2,260315418243408;2,6449558092355727;2,0;1,696;100,0;0,0
355;65;retired;married;primary;no;2173;no;no;cellular;15;jan;543;4;641;1;failure;yes;ok;1,9164400100708008;2,6449558092355727;1,0;1,696;100,0;0,0
356;50;technician;married;secondary;no;3370;no;no;cellular;21;aug;624;2;80;2;success;yes;ok;0,16829442977905273;2,6449558092355727;1,0;1,696;100,0;0,0
357;30;technician;single;secondary;no;37374;yes;no;cellular;15;may;1843;2;297;2;other;yes;ok;4,228311538696289;2,6449558092355727;2,0;1,696;100,0;0,0
358;55;blue-collar;married;secondary;no;320;yes;no;cellular;12;nov;137;1;92;3;success;no;ok;1,598463773727417;2,6449558092355727;2,0;1,696;100,0;0,0
359;56;services;married;secondary;no;1989;no;no;cellular;3;mar;336;2;281;2;failure;yes;ok;1,1916378736495972;2,6449558092355727;1,0;1,696;100,0;0,0
360;65;admin.;married;secondary;no;952;no;no;cellular;6;sep;255;1;367;1;success;no;ok;1,4228911399841309;2,6449558092355727;1,0;1,696;100,0;0,0
361;35;management;married;tertiary;no;54500;yes;yes;cellular;20;jul;1617;2;215;6;other;yes;ok;4,642614841461182;2,6449558092355727;2,0;1,696;100,0;0,0
362;44;retired;married;primary;no;680;no;no;telephone;27;nov;341;4;94;2;failure;no;ok;2,3928027153015137;2,6449558092355727;2,0;1,696;100,0;0,0
363;80;management;married;tertiary;no;1295;yes;no;cellular;18;nov;972;1;123;1;other;yes;ok;2,543708562850952;2,6449558092355727;2,0;1,696;100,0;0,0
364;46;admin.;divorced;secondary;no;18744;yes;no;cellular;8;may;218;1;172;1;success;yes;ok;2,728060722351074;2,6449558092355727;2,0;1,696;100,0;0,0
365;46;blue-collar;single;primary;no;96;yes;no;cellular;16;apr;1016;1;148;1;failure;yes;ok;1,6594191789627075;2,6449558092355727;1,0;1,696;100,0;0,0
366;67;technician;single;primary;no;2169;yes;no;cellular;18;nov;1199;2;110;3;other;yes;ok;2,957284688949585;2,6449558092355727;2,0;1,696;100,0;0,0
367;54;self-employed;married;secondary;no;534;yes;no;cellular;2;feb;165;1;563;4;failure;yes;ok;1,9689453840255737;2,6449558092355727;1,0;1,696;100,0;0,0
368;42;services;married;secondary;no;108;yes;yes;cellular;13;may;1889;1;365;7;failure;yes;ok;3,0371155738830566;2,6449558092355727;2,0;1,696;100,0;0,0
369;49;blue-collar;single;secondary;no;725;yes;no;cellular;13;may;2000;3;348;4;other;yes;ok;3,7592930793762207;2,6449558092355727;2,0;1,696;100,0;0,0
370;32;blue-collar;married;tertiary;no;557;no;no;cellular;30;feb;388;3;272;1;other;yes;ok;3,6178786754608154;2,6449558092355727;2,0;1,696;100,0;0,0
371;53;blue-collar;single;primary;no;354;yes;no;cellular;29;jan;1912;1;702;2;failure;yes;ok;4,075560569763184;2,6449558092355727;2,0;1,696;100,0;0,0
372;46;management;single;tertiary;no;625;no;no;cellular;28;jan;1103;1;163;5;other;yes;ok;1,8023788928985596;2,6449558092355727;1,0;1,696;100,0;0,0
373;36;management;married;primary;no;38;yes;yes;cellular;13;may;746;2;335;1;other;yes;ok;1,247599720954895;2,6449558092355727;2,0;1,696;100,0;0,0
374;47;housemaid;married;tertiary;no;333;no;no;telephone;21;nov;742;5;137;1;failure;yes;ok;1,3282591104507446;2,6449558092355727;1,0;1,696;100,0;0,0
375;54;management;married;secondary;no;2693;no;no;cellular;23;mar;222;1;188;34;other;yes;ok;5,010857582092285;2,6449558092355727;2,0;1,696;100,0;0,0
376;31;admin.;married;secondary;no;457;no;no;cellular;21;nov;283;1;66;5;failure;yes;ok;2,132702112197876;2,6449558092355727;2,0;1,696;100,0;0,0
377;32;admin.;married;secondary;no;3540;yes;no;cellular;18;feb;213;1;599;1;failure;yes;ok;2,665506601333618;2,6449558092355727;2,0;1,696;100,0;0,0
378;37;admin.;married;secondary;no;2061;yes;yes;cellular;17;oct;1604;2;107;4;success;no;ok;1,8399507999420166;2,6449558092355727;2,0;1,696;100,0;0,0
379;37;admin.;married;tertiary;no;29;no;no;cellular;14;may;781;2;183;2;other;yes;ok;0,68222576379776;2,6449558092355727;1,0;1,696;100,0;0,0
380;50;admin.;divorced;secondary;no;124;yes;yes;cellular;14;may;1764;2;289;21;failure;yes;ok;2,5532305240631104;2,6449558092355727;2,0;1,696;100,0;0,0
381;28;services;single;secondary;no;118;yes;yes;cellular;15;may;376;3;818;1;failure;yes;ok;2,362734317779541;2,6449558092355727;1,0;1,696;100,0;0,0
382;37;services;single;tertiary;no;48421;yes;no;cellular;13;may;1474;2;370;1;failure;yes;ok;4,344807147979736;2,6449558092355727;2,0;1,696;100,0;0,0
383;35;services;married;secondary;no;457;yes;no;cellular;30;apr;824;1;322;2;failure;yes;ok;2,140557050704956;2,6449558092355727;2,0;1,696;100,0;0,0
384;57;services;married;secondary;no;530;yes;no;telephone;15;may;431;7;360;7;success;yes;ok;2,4465696811676025;2,6449558092355727;2,0;1,696;100,0;0,0
385;49;technician;married;tertiary;no;53382;yes;no;cellular;2;dec;712;1;60;3;failure;yes;ok;4,070924758911133;2,6449558092355727;2,0;1,696;100,0;0,0
386;29;admin.;married;tertiary;no;167;yes;no;cellular;13;oct;485;2;237;2;failure;yes;ok;2,6020476818084717;2,6449558092355727;2,0;1,696;100,0;0,0
387;45;technician;single;secondary;no;29111;yes;no;cellular;7;may;479;1;367;1;failure;yes;ok;2,256633996963501;2,6449558092355727;2,0;1,696;100,0;0,0
388;23;technician;single;secondary;yes;45;no;yes;telephone;29;jan;261;1;182;23;other;yes;ok;3,5810160636901855;2,6449558092355727;2,0;1,696;100,0;0,0
389;63;entrepreneur;divorced;secondary;no;3904;no;no;telephone;8;nov;360;1;96;4;other;no;ok;1,9634288549423218;2,6449558092355727;2,0;1,696;100,0;0,0
390;89;technician;divorced;secondary;no;385;no;no;cellular;26;aug;393;1;93;1;failure;yes;ok;3,643507242202759;2,6449558092355727;2,0;1,696;100,0;0,0
391;86;blue-collar;divorced;primary;no;10374;no;no;cellular;20;nov;283;2;189;2;other;yes;ok;3,098087787628174;2,6449558092355727;2,0;1,696;100,0;0,0
392;50;admin.;divorced;secondary;no;769;no;no;cellular;28;jul;636;2;363;4;failure;yes;ok;1,0206241607666016;2,6449558092355727;1,0;1,696;100,0;0,0
393;35;self-employed;single;tertiary;no;44;no;no;cellular;7;sep;310;2;398;2;success;yes;ok;1,9661208391189575;2,6449558092355727;2,0;1,696;100,0;0,0
394;85;management;married;tertiary;no;589;no;no;cellular;1;sep;300;1;374;3;other;yes;ok;4,074392795562744;2,6449558092355727;2,0;1,696;100,0;0,0
395;83;retired;married;secondary;no;0;no;no;telephone;7;may;885;2;268;2;success;yes;ok;2,6338915824890137;2,6449558092355727;2,0;1,696;100,0;0,0
396;38;blue-collar;married;tertiary;no;0;yes;no;cellular;17;nov;775;2;193;2;failure;yes;ok;3,2406842708587646;2,6449558092355727;2,0;1,696;100,0;0,0
397;47;retired;married;tertiary;no;1225;yes;yes;cellular;29;jan;191;3;644;2;failure;yes;ok;2,189467191696167;2,6449558092355727;1,0;1,696;100,0;0,0
398;41;blue-collar;single;secondary;no;71898;yes;no;cellular;22;may;493;10;362;1;other;yes;ok;5,33234167098999;2,6449558092355727;2,0;1,696;100,0;0,0
399;32;admin.;married;secondary;no;337;no;no;cellular;15;may;841;3;368;1;failure;yes;ok;1,4295977354049683;2,6449558092355727;1,0;1,696;100,0;0,0
400;78;housemaid;married;primary;no;211;no;no;cellular;26;feb;480;2;189;1;failure;yes;ok;1,3015121221542358;2,6449558092355727;1,0;1,696;100,0;0,0
401;36;blue-collar;single;secondary;no;767;yes;no;cellular;5;may;897;1;355;2;success;yes;ok;1,906445860862732;2,6449558092355727;2,0;1,696;100,0;0,0
402;54;retired;divorced;tertiary;no;349;yes;no;cellular;12;may;1163;2;175;1;success;yes;ok;2,9317939281463623;2,6449558092355727;2,0;1,696;100,0;0,0
403;59;retired;divorced;secondary;no;514;no;no;cellular;4;may;673;6;90;1;other;no;ok;1,162463903427124;2,6449558092355727;1,0;1,696;100,0;0,0
404;56;retired;married;secondary;no;2749;yes;yes;cellular;17;nov;640;1;172;2;success;yes;ok;2,567500591278076;2,6449558092355727;2,0;1,696;100,0;0,0
405;47;blue-collar;single;primary;no;355;yes;no;cellular;14;may;1151;3;366;1;failure;yes;ok;1,8222846984863281;2,6449558092355727;1,0;1,696;100,0;0,0
406;44;management;married;tertiary;no;43781;yes;no;cellular;22;may;472;1;356;2;failure;yes;ok;3,513216257095337;2,6449558092355727;2,0;1,696;100,0;0,0
407;52;blue-collar;married;secondary;no;2087;yes;no;cellular;31;aug;267;1;313;1;failure;no;ok;0,8453338146209717;2,6449558092355727;1,0;1,696;100,0;0,0
408;30;technician;married;secondary;no;436;yes;no;cellular;5;feb;641;3;206;8;other;yes;ok;0,9102375507354736;2,6449558092355727;1,0;1,696;100,0;0,0
409;37;management;single;tertiary;no;30502;yes;no;cellular;13;may;1086;6;173;4;other;yes;ok;2,7967398166656494;2,6449558092355727;2,0;1,696;100,0;0,0
410;47;blue-collar;divorced;primary;no;1927;yes;no;cellular;5;feb;1830;4;275;3;success;yes;ok;3,856062412261963;2,6449558092355727;2,0;1,696;100,0;0,0
411;33;blue-collar;married;secondary;no;74933;yes;yes;telephone;14;may;873;6;343;12;other;yes;ok;5,676479339599609;2,6449558092355727;2,0;1,696;100,0;0,0
412;34;blue-collar;married;secondary;no;355;yes;no;cellular;18;may;1816;3;348;3;failure;yes;ok;2,9442474842071533;2,6449558092355727;1,0;1,696;100,0;0,0
413;54;technician;divorced;secondary;no;2156;yes;no;cellular;3;feb;261;1;702;4;failure;yes;ok;2,6620140075683594;2,6449558092355727;1,0;1,696;100,0;0,0
414;38;technician;divorced;secondary;no;531;no;no;cellular;29;jun;214;3;226;7;failure;yes;ok;0,5958189368247986;2,6449558092355727;1,0;1,696;100,0;0,0
415;51;admin.;married;secondary;no;423;yes;yes;cellular;16;jul;1827;5;183;2;failure;yes;ok;3,154163122177124;2,6449558092355727;1,0;1,696;100,0;0,0
416;49;blue-collar;married;secondary;no;417;no;no;cellular;28;jan;389;1;181;5;success;yes;ok;2,4815616607666016;2,6449558092355727;2,0;1,696;100,0;0,0
417;58;management;married;tertiary;no;23503;no;no;cellular;20;aug;628;1;83;1;other;yes;ok;1,6719558238983154;2,6449558092355727;2,0;1,696;100,0;0,0
418;51;services;married;secondary;no;33007;yes;no;cellular;30;jan;436;1;270;2;success;yes;ok;3,073989152908325;2,6449558092355727;2,0;1,696;100,0;0,0
419;59;technician;married;secondary;no;259;no;no;telephone;15;jun;415;1;21;1;success;no;ok;3,3823368549346924;2,6449558092355727;2,0;1,696;100,0;0,0
420;29;management;single;tertiary;no;0;yes;no;cellular;13;may;639;1;351;1;failure;yes;ok;0,8758548498153687;2,6449558092355727;1,0;1,696;100,0;0,0
421;53;student;married;tertiary;no;1624;no;no;cellular;11;nov;166;3;97;7;success;yes;ok;1,236884355545044;2,6449558092355727;1,0;1,696;100,0;0,0
422;55;blue-collar;married;primary;no;145;no;no;telephone;2;feb;1390;3;5;2;other;yes;ok;2,4086008071899414;2,6449558092355727;1,0;1,696;100,0;0,0
423;60;services;married;secondary;no;4428;no;no;cellular;9;nov;454;1;96;6;failure;yes;ok;0,5953640937805176;2,6449558092355727;1,0;1,696;100,0;0,0
424;37;admin.;married;tertiary;no;3221;no;no;cellular;15;jun;83;2;376;13;other;no;ok;0,5356467366218567;2,6449558092355727;1,0;1,696;100,0;0,0
425;40;admin.;divorced;secondary;no;2679;yes;yes;cellular;8;may;1840;1;350;1;other;yes;ok;3,3191449642181396;2,6449558092355727;2,0;1,696;100,0;0,0
426;84;retired;married;secondary;no;81204;no;no;telephone;1;apr;390;1;94;35;success;yes;ok;5,724862098693848;2,6449558092355727;1,0;1,696;100,0;0,0
427;34;technician;single;secondary;no;37345;yes;no;cellular;20;apr;1077;5;334;1;failure;yes;ok;3,2832579612731934;2,6449558092355727;2,0;1,696;100,0;0,0
428;36;services;married;tertiary;no;52;yes;no;cellular;7;sep;351;1;95;6;failure;no;ok;2,7628023624420166;2,6449558092355727;2,0;1,696;100,0;0,0
429;47;self-employed;married;tertiary;no;-80;yes;no;cellular;11;feb;150;3;681;2;failure;yes;ok;2,2491071224212646;2,6449558092355727;2,0;1,696;100,0;0,0
430;77;retired;married;tertiary;no;0;no;yes;cellular;16;oct;847;13;60;1;success;no;ok;5,411613941192627;2,6449558092355727;2,0;1,696;100,0;0,0
431;29;blue-collar;married;secondary;no;100;yes;yes;cellular;6;jul;984;4;344;2;failure;yes;ok;1,7508817911148071;2,6449558092355727;2,0;1,696;100,0;0,0
432;37;admin.;married;secondary;no;1207;yes;no;cellular;6;apr;1528;2;138;2;success;yes;ok;3,3783156871795654;2,6449558092355727;2,0;1,696;100,0;0,0
433;64;retired;married;tertiary;no;23820;no;no;telephone;5;mar;341;4;179;4;success;yes;ok;1,6330721378326416;2,6449558092355727;1,0;1,696;100,0;0,0
434;34;management;married;tertiary;no;5878;no;no;cellular;29;jan;355;7;98;3;success;yes;ok;0,3546849489212036;2,6449558092355727;1,0;1,696;100,0;0,0
435;38;technician;single;tertiary;no;744;yes;no;cellular;14;may;2024;1;288;12;other;yes;ok;3,1505439281463623;2,6449558092355727;1,0;1,696;100,0;0,0
436;45;blue-collar;single;secondary;no;0;yes;no;cellular;16;oct;283;1;744;3;failure;yes;ok;3,0400516986846924;2,6449558092355727;1,0;1,696;100,0;0,0
437;26;services;single;tertiary;no;130;yes;no;cellular;14;may;785;7;302;1;failure;yes;ok;1,3771188259124756;2,6449558092355727;1,0;1,696;100,0;0,0
438;55;management;married;primary;no;366;yes;no;cellular;14;may;816;1;364;1;failure;yes;ok;1,1852993965148926;2,6449558092355727;1,0;1,696;100,0;0,0
439;61;management;married;tertiary;no;13546;no;no;telephone;25;jan;318;2;283;3;other;no;ok;3,5586585998535156;2,6449558092355727;2,0;1,696;100,0;0,0
440;31;management;divorced;tertiary;no;883;yes;no;cellular;5;mar;1114;2;106;1;failure;yes;ok;1,8132365942001343;2,6449558092355727;1,0;1,696;100,0;0,0
441;45;unemployed;divorced;secondary;no;728;yes;yes;cellular;6;may;1954;2;169;1;success;yes;ok;3,9989750385284424;2,6449558092355727;2,0;1,696;100,0;0,0
442;43;services;married;primary;no;2557;yes;no;telephone;15;apr;165;2;771;3;failure;yes;ok;2,331231117248535;2,6449558092355727;1,0;1,696;100,0;0,0
443;33;management;divorced;tertiary;no;-848;yes;no;telephone;9;feb;1071;12;256;2;success;yes;ok;2,2413954734802246;2,6449558092355727;2,0;1,696;100,0;0,0
444;35;management;married;tertiary;no;247;yes;no;cellular;8;may;1505;3;367;3;other;yes;ok;2,345264196395874;2,6449558092355727;1,0;1,696;100,0;0,0
445;55;admin.;married;secondary;no;865;yes;no;cellular;17;apr;460;1;582;1;failure;yes;ok;2,362532615661621;2,6449558092355727;2,0;1,696;100,0;0,0
446;57;management;married;secondary;no;287;no;yes;cellular;5;feb;1741;1;8;2;other;yes;ok;3,014822483062744;2,6449558092355727;1,0;1,696;100,0;0,0
447;27;technician;single;secondary;no;54295;yes;no;cellular;18;may;840;3;364;1;other;yes;ok;3,944718837738037;2,6449558092355727;2,0;1,696;100,0;0,0
448;35;technician;married;tertiary;no;0;yes;yes;cellular;26;apr;531;3;363;2;failure;yes;ok;0,7166084051132202;2,6449558092355727;1,0;1,696;100,0;0,0
449;35;technician;married;secondary;no;46470;yes;yes;cellular;18;nov;1643;2;144;1;success;yes;ok;4,9081573486328125;2,6449558092355727;3,0;1,696;100,0;0,0
450;32;services;single;tertiary;no;51207;yes;no;cellular;18;may;727;2;357;2;other;yes;ok;3,852055072784424;2,6449558092355727;2,0;1,696;100,0;0,0
451;39;housemaid;married;secondary;no;1444;no;no;cellular;19;nov;1425;1;351;8;success;yes;ok;2,6941943168640137;2,6449558092355727;2,0;1,696;100,0;0,0
452;54;management;married;tertiary;no;752;no;yes;telephone;19;jul;211;5;491;4;other;no;ok;2,8850812911987305;2,6449558092355727;2,0;1,696;100,0;0,0
453;28;self-employed;single;secondary;no;430;yes;no;cellular;8;may;1069;2;350;2;failure;yes;ok;1,6773111820220947;2,6449558092355727;2,0;1,696;100,0;0,0
454;30;management;single;tertiary;no;3773;yes;no;cellular;9;feb;1982;4;258;1;failure;yes;ok;3,4509403705596924;2,6449558092355727;1,0;1,696;100,0;0,0
455;33;admin.;divorced;secondary;no;490;yes;no;cellular;8;dec;212;1;97;5;other;yes;ok;2,184544801712036;2,6449558092355727;2,0;1,696;100,0;0,0
456;61;management;married;tertiary;no;0;yes;yes;cellular;17;apr;2093;1;115;2;failure;yes;ok;4,046530723571777;2,6449558092355727;2,0;1,696;100,0;0,0
457;26;management;divorced;tertiary;yes;-402;no;yes;cellular;29;jan;660;2;262;2;failure;yes;ok;1,074912667274475;2,6449558092355727;1,0;1,696;100,0;0,0
458;36;management;divorced;tertiary;no;38166;yes;no;cellular;29;jan;1480;1;261;6;failure;yes;ok;3,6091411113739014;2,6449558092355727;2,0;1,696;100,0;0,0
459;30;student;single;secondary;no;48;no;no;cellular;18;aug;843;1;545;1;failure;yes;ok;2,3104360103607178;2,6449558092355727;2,0;1,696;100,0;0,0
460;55;blue-collar;married;secondary;no;12401;no;no;telephone;5;nov;611;9;511;4;success;yes;ok;1,4730924367904663;2,6449558092355727;2,0;1,696;100,0;0,0
461;23;entrepreneur;married;secondary;no;351;yes;no;cellular;4;feb;802;1;244;3;failure;yes;ok;1,6539149284362793;2,6449558092355727;2,0;1,696;100,0;0,0
462;55;housemaid;married;secondary;no;962;yes;no;cellular;28;apr;441;1;181;3;other;no;ok;1,208219289779663;2,6449558092355727;2,0;1,696;100,0;0,0
463;49;blue-collar;married;secondary;no;27099;no;no;cellular;12;may;1100;2;357;4;failure;yes;ok;2,229973316192627;2,6449558092355727;2,0;1,696;100,0;0,0
464;37;entrepreneur;married;tertiary;no;836;yes;no;cellular;27;nov;731;1;177;2;failure;yes;ok;1,2776410579681396;2,6449558092355727;2,0;1,696;100,0;0,0
465;41;blue-collar;married;primary;no;1461;no;no;cellular;18;nov;772;1;165;2;success;yes;ok;2,2372477054595947;2,6449558092355727;2,0;1,696;100,0;0,0
466;53;admin.;married;tertiary;no;1796;no;no;telephone;16;mar;295;7;91;2;success;no;ok;2,8053393363952637;2,6449558092355727;2,0;1,696;100,0;0,0
467;48;management;single;tertiary;no;5689;no;no;telephone;26;may;527;2;103;1;failure;no;ok;4,0887675285339355;2,6449558092355727;2,0;1,696;100,0;0,0
468;39;management;married;tertiary;no;224;no;no;cellular;2;jul;194;2;318;1;success;no;ok;1,9904963970184326;2,6449558092355727;2,0;1,696;100,0;0,0
469;33;management;married;secondary;no;44184;no;no;cellular;25;aug;1468;1;92;3;failure;yes;ok;4,085655212402344;2,6449558092355727;2,0;1,696;100,0;0,0
470;29;blue-collar;married;secondary;no;369;yes;no;cellular;4;may;930;5;346;3;failure;yes;ok;2,09173321723938;2,6449558092355727;2,0;1,696;100,0;0,0
471;25;student;single;primary;no;1790;no;no;cellular;17;apr;224;1;470;3;failure;yes;ok;1,6827465295791626;2,6449558092355727;2,0;1,696;100,0;0,0
472;79;retired;married;secondary;yes;8304;no;no;cellular;9;dec;15;2;275;9;success;no;ok;7,187299728393555;2,6449558092355727;2,0;1,696;100,0;0,0
473;56;services;single;secondary;no;-40;yes;yes;cellular;15;may;311;1;368;2;success;yes;ok;3,481707811355591;2,6449558092355727;2,0;1,696;100,0;0,0
474;34;blue-collar;single;secondary;no;315;no;no;cellular;4;may;1216;4;89;3;success;yes;ok;2,5999135971069336;2,6449558092355727;2,0;1,696;100,0;0,0
475;34;admin.;single;secondary;no;0;yes;no;cellular;11;may;576;1;301;3;success;yes;ok;2,501408100128174;2,6449558092355727;2,0;1,696;100,0;0,0
476;54;admin.;divorced;tertiary;no;122;no;no;cellular;26;oct;173;1;547;1;failure;no;ok;0,2696329951286316;2,6449558092355727;1,0;1,696;100,0;0,0
477;34;technician;single;secondary;no;341;no;yes;cellular;29;jan;136;1;654;3;failure;yes;ok;2,058204174041748;2,6449558092355727;1,0;1,696;100,0;0,0
478;44;management;married;tertiary;no;12027;yes;no;cellular;14;aug;1951;3;270;3;failure;yes;ok;3,3031082153320312;2,6449558092355727;2,0;1,696;100,0;0,0
479;30;management;single;tertiary;no;697;no;no;cellular;29;oct;215;3;467;5;success;no;ok;2,031951427459717;2,6449558092355727;1,0;1,696;100,0;0,0
480;56;retired;divorced;tertiary;no;-458;yes;no;cellular;29;may;406;4;296;3;success;yes;ok;2,924792528152466;2,6449558092355727;2,0;1,696;100,0;0,0
481;40;services;single;secondary;no;326;yes;no;cellular;18;nov;882;1;175;37;failure;yes;ok;6,584920883178711;2,6449558092355727;2,0;1,696;100,0;0,0
482;58;blue-collar;married;secondary;no;8195;yes;no;cellular;16;apr;713;1;332;2;failure;yes;ok;1,1020569801330566;2,6449558092355727;1,0;1,696;100,0;0,0
483;54;blue-collar;divorced;primary;no;4401;no;no;telephone;13;may;27;1;183;2;success;no;ok;0,7003219723701477;2,6449558092355727;1,0;1,696;100,0;0,0
484;71;technician;married;tertiary;no;383;no;no;cellular;27;oct;327;2;9;3;success;no;ok;0,9135906100273132;2,6449558092355727;1,0;1,696;100,0;0,0
485;52;entrepreneur;divorced;tertiary;no;199;yes;yes;cellular;3;feb;373;1;236;25;success;yes;ok;4,726141452789307;2,6449558092355727;2,0;1,696;100,0;0,0
486;38;admin.;single;secondary;no;569;yes;yes;cellular;2;feb;580;2;272;2;success;yes;ok;2,4437673091888428;2,6449558092355727;2,0;1,696;100,0;0,0
487;41;retired;single;primary;no;21998;no;no;cellular;8;may;1194;1;368;2;failure;yes;ok;2,3687350749969482;2,6449558092355727;2,0;1,696;100,0;0,0
488;38;management;married;tertiary;no;425;yes;no;cellular;17;nov;648;1;181;1;failure;yes;ok;0,7383239269256592;2,6449558092355727;1,0;1,696;100,0;0,0
489;24;student;single;primary;no;474;no;no;cellular;12;aug;55;1;104;1;success;no;ok;0,3510657548904419;2,6449558092355727;1,0;1,696;100,0;0,0
490;60;management;married;primary;no;252;yes;yes;cellular;13;apr;574;2;147;3;failure;yes;ok;0,8161375522613525;2,6449558092355727;1,0;1,696;100,0;0,0
491;57;technician;single;secondary;no;1227;no;no;cellular;18;mar;593;4;90;6;success;yes;ok;1,9702198505401611;2,6449558092355727;2,0;1,696;100,0;0,0
492;33;services;single;secondary;no;450;yes;no;cellular;15;may;2046;2;365;2;other;yes;ok;3,4346537590026855;2,6449558092355727;1,0;1,696;100,0;0,0
493;50;services;divorced;secondary;no;2015;yes;no;telephone;20;apr;715;1;624;1;failure;yes;ok;4,177850246429443;2,6449558092355727;2,0;1,696;100,0;0,0
494;39;technician;married;secondary;no;-735;yes;no;cellular;30;jan;290;5;699;2;failure;yes;ok;2,382678508758545;2,6449558092355727;2,0;1,696;100,0;0,0
495;56;management;single;primary;no;109;no;no;telephone;17;nov;2170;1;129;18;other;yes;ok;4,519439697265625;2,6449558092355727;2,0;1,696;100,0;0,0
496;46;technician;married;tertiary;no;217;yes;no;cellular;14;apr;1015;1;346;2;other;yes;ok;2,860328435897827;2,6449558092355727;2,0;1,696;100,0;0,0
497;48;blue-collar;married;secondary;no;1230;yes;no;cellular;20;may;328;2;182;3;failure;no;ok;2,488487482070923;2,6449558092355727;2,0;1,696;100,0;0,0
498;48;blue-collar;married;secondary;no;5306;yes;no;cellular;18;mar;1733;2;368;1;failure;yes;ok;3,031306505203247;2,6449558092355727;2,0;1,696;100,0;0,0
499;58;technician;single;secondary;no;-97;yes;no;cellular;8;apr;425;1;568;2;failure;yes;ok;1,4923069477081299;2,6449558092355727;2,0;1,696;100,0;0,0
