;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;Y;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
277;300000;2;1;2;36;1;-2;5;-1;2;-1;-78;-78;309640;1222;1072;4689;0;0;1300;0;4689;0;1,0;ok;5,108279228210449;3,543661587893963;2,0;1,85;100,0;0,0
278;80000;2;1;2;28;7;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1,0;ok;2,0837297439575195;3,543661587893963;1,0;1,85;100,0;0,0
279;220000;2;1;1;42;5;0;0;0;0;4;52593;65221;73395;81697;57517;58920;15000;236235;10000;5000;1776;10000;1,0;ok;7,070165157318115;3,543661587893963;4,0;1,85;100,0;0,0
280;10000;1;2;1;50;2;2;7;7;7;7;2400;2400;2400;2400;2400;2400;90664;0;0;165226;0;0;0,0;ok;5,968017101287842;3,543661587893963;2,0;1,85;100,0;0,0
281;260000;1;2;1;44;2;-1;2;-1;0;0;802;4541;3896;119498;109399;111203;4541;232624;119498;3500;3983;3579;0,0;ok;6,351098537445068;3,543661587893963;1,0;1,85;100,0;0,0
282;20000;1;2;2;24;0;0;0;0;0;0;6814;7670;8690;9699;10138;10400;1132;1152;1161;600;228069;0;0,0;ok;5,453009605407715;3,543661587893963;1,0;1,85;100,0;0,0
283;400000;2;3;1;41;4;0;0;0;0;0;18487;12366;13010;12620;17945;20030;2620;1000;0;13945;172085;1280;1,0;ok;4,191610813140869;3,543661587893963;2,0;1,85;100,0;0,0
284;50000;1;2;2;24;5;0;0;0;0;0;10912;10401;20916;20658;9426;8215;2152;1209;1080;438;434;390;1,0;ok;1,7364414930343628;3,543661587893963;1,0;1,85;100,0;0,0
285;210000;1;2;1;39;4;6;-2;-2;-2;-2;7128;3605;4308;3713;5133;5749;3623;4315;3713;5133;5749;6762;1,0;ok;5,274717330932617;3,543661587893963;2,0;1,85;100,0;0,0
286;30000;2;3;1;35;2;2;2;2;2;2;26088;27160;26444;28694;27936;29930;1800;0;337870;0;107018;0;0,0;ok;8,304962158203125;3,543661587893963;2,0;1,85;100,0;0,0
287;20000;1;2;2;28;-1;2;0;0;0;0;17429;16849;17187;8585;8760;12000;0;1202;1000;175;3240;0;0,0;ok;1,0418648719787598;3,543661587893963;1,0;1,85;100,0;0,0
288;210000;2;1;2;25;5;0;0;0;0;0;66517;63828;60713;492220;61908;59914;3000;2500;6259;5000;3000;5000;1,0;ok;4,087100982666016;3,543661587893963;2,0;1,85;100,0;0,0
289;100000;2;3;1;46;4;0;2;2;2;2;44397;100538;101670;98047;101891;98173;11000;3700;0;7500;0;3800;1,0;ok;1,4666446447372437;3,543661587893963;2,0;1,85;100,0;0,0
290;100000;2;2;1;40;0;0;0;2;0;0;89236;90828;337049;73749;68512;72518;3162;3523;3025;2344;5000;3000;1,0;ok;2,0752906799316406;3,543661587893963;2,0;1,85;100,0;0,0
291;490000;1;2;2;34;2;-2;-1;0;0;0;521343;0;244033;224216;212123;214715;0;244033;15011;9003;9019;8000;1,0;ok;5,337817192077637;3,543661587893963;2,0;1,85;100,0;0,0
292;30000;2;3;2;58;3;0;0;0;0;0;24874;25961;27534;27670;28717;28786;1500;2000;1500;1500;1100;1300;1,0;ok;1,0418648719787598;3,543661587893963;1,0;1,85;100,0;0,0
293;70000;2;1;2;33;3;0;0;0;0;0;39416;40784;42791;43797;44938;47177;2000;3000;1718;2000;148758;1630;1,0;ok;3,646209239959717;3,543661587893963;2,0;1,85;100,0;0,0
294;60000;2;2;2;23;4;0;0;0;0;0;55765;56619;209161;18293;18107;18803;2600;1500;1000;1000;1000;3000;1,0;ok;1,7522709369659424;3,543661587893963;2,0;1,85;100,0;0,0
295;20000;2;2;2;33;2;0;0;0;0;0;19946;18694;17228;16923;10467;10526;1593;238678;1171;402;600;538;0,0;ok;6,479800224304199;3,543661587893963;1,0;1,85;100,0;0,0
296;210000;2;2;1;32;8;-1;-1;-1;-1;-1;733;737;737;407;737;164364;737;737;407;737;407;1232;1,0;ok;3,8601160049438477;3,543661587893963;2,0;1,85;100,0;0,0
297;457820;1;2;2;37;-2;2;2;2;0;0;72034;75711;75322;71640;71114;67519;7300;3200;0;3000;5400;5000;0,0;ok;3,052042007446289;3,543661587893963;2,0;1,85;100,0;0,0
298;153882;2;2;1;36;3;0;0;0;0;0;60299;44659;44291;41241;29534;29297;2000;3042;1433;1012;1029;1074;1,0;ok;1,215259313583374;3,543661587893963;2,0;1,85;100,0;0,0
299;80000;2;3;2;32;0;0;4;0;0;0;77385;79038;290877;79387;81593;80254;2900;3200;3000;3500;3100;6200;1,0;ok;3,021692991256714;3,543661587893963;2,0;1,85;100,0;0,0
300;50000;1;2;2;22;0;0;0;-2;-2;-2;47478;43300;476963;152111;0;0;1000;0;0;0;0;432;1,0;ok;3,5466554164886475;3,543661587893963;2,0;1,85;100,0;0,0
301;80000;2;1;2;24;8;0;0;0;0;0;47952;45713;46752;46375;46893;99330;1732;1771;1714;1632;1687;1749;1,0;ok;2,8678243160247803;3,543661587893963;2,0;1,85;100,0;0,0
302;110000;2;2;1;38;0;0;0;0;0;0;105433;107065;430834;105447;231022;77197;4008;3920;4031;4000;3000;2810;1,0;ok;2,8804683685302734;3,543661587893963;2,0;1,85;100,0;0,0
303;260000;2;1;1;37;5;-1;-1;-1;-1;-1;2644;268;157;1484;307;157;268;157;1484;307;157;451716;1,0;ok;6,709725379943848;3,543661587893963;2,0;1,85;100,0;0,0
304;50000;2;2;1;22;0;0;0;2;0;0;47718;48719;47725;46467;14767;15085;2106;2200;2000;1000;700;403976;1,0;ok;5,8055100440979;3,543661587893963;2,0;1,85;100,0;0,0
305;200000;1;2;1;34;2;0;0;0;3;0;135654;173946;176894;170754;172332;175960;66022;6101;5898;6053;6288;8000;1,0;ok;2,1448729038238525;3,543661587893963;2,0;1,85;100,0;0,0
306;150000;2;3;1;34;-1;-1;6;-1;-1;-1;772;337;618;177438;150;377;340;618;150;150;227;0;1,0;ok;4,88221549987793;3,543661587893963;2,0;1,85;100,0;0,0
307;29612;2;2;1;29;2;2;2;2;2;2;99986;103662;103978;105272;106437;109108;6800;3500;4500;3000;4600;2500;0,0;ok;0,8022251129150391;3,543661587893963;1,0;1,85;100,0;0,0
308;360000;2;1;2;28;1;-1;-1;4;-1;-2;0;479756;0;742;0;0;420;0;742;0;0;198;1,0;ok;6,791571617126465;3,543661587893963;2,0;1,85;100,0;0,0
309;230000;1;1;1;41;2;-1;-1;-1;-1;-1;0;1482;2140;16724;2620;0;1482;2140;2560;2620;0;0;1,0;ok;0,3685990571975708;3,543661587893963;2,0;1,85;100,0;0,0
310;20000;1;2;3;35;1;-2;-2;5;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1,0;ok;3,8898494243621826;3,543661587893963;1,0;1,85;100,0;0,0
311;170000;2;1;1;30;2;-1;0;0;-1;-1;416;2939;5447;416;7509;6387;2939;3000;5;7509;6387;1666;1,0;ok;2,6095569133758545;3,543661587893963;2,0;1,85;100,0;0,0
312;450000;2;2;1;38;7;0;0;0;0;7;445392;92361;232125;34079;35629;59829;6000;6000;3158;15000;35000;115000;1,0;ok;6,198725700378418;3,543661587893963;5,0;1,85;100,0;0,0
313;60000;2;1;1;26;0;0;0;0;0;0;36604;35777;29836;179030;31314;30852;1765;1812;1794;1290;1268;1273;1,0;ok;2,2556662559509277;3,543661587893963;2,0;1,85;100,0;0,0
314;50000;2;2;2;23;7;0;0;0;0;0;49026;48983;38417;27038;26254;26352;1748;1408;1000;1000;1000;351319;1,0;ok;5,515728950500488;3,543661587893963;2,0;1,85;100,0;0,0
315;50000;1;2;2;26;6;0;0;0;0;0;48221;49629;48868;357255;49780;49980;2571;1200;1000;40000;1000;0;1,0;ok;3,3671340942382812;3,543661587893963;2,0;1,85;100,0;0,0
316;10000;2;3;1;54;3;2;2;7;7;7;2400;2400;2400;2400;2400;2400;0;250852;0;0;0;0;0,0;ok;6,855381011962891;3,543661587893963;2,0;1,85;100,0;0,0
317;150000;1;2;1;35;-2;2;2;2;2;4;144194;145889;146189;146838;148754;150746;6600;5300;5600;5500;5700;5500;0,0;ok;1,8680613040924072;3,543661587893963;2,0;1,85;100,0;0,0
318;470000;2;1;2;35;4;0;0;0;0;6;37342;39348;43806;48213;52585;56883;2500;5000;5000;5000;5000;5000;1,0;ok;4,129695892333984;3,543661587893963;2,0;1,85;100,0;0,0
319;50000;2;3;2;24;6;2;0;0;0;0;50162;48982;43579;491898;28396;27437;0;2207;2300;1006;1000;1100;1,0;ok;4,22617769241333;3,543661587893963;2,0;1,85;100,0;0,0
320;80000;2;1;2;23;1;2;2;0;0;0;80457;82885;80495;78027;30052;30373;4350;0;2350;1048;238603;1154;0,0;ok;5,694101333618164;3,543661587893963;1,0;1,85;100,0;0,0
321;180000;1;1;1;41;8;0;0;-1;-1;-1;6687;4919;2644;1300;2644;0;1227;1000;1300;2644;0;55176;1,0;ok;2,9215900897979736;3,543661587893963;2,0;1,85;100,0;0,0
322;470000;1;2;2;32;7;-1;-1;6;0;0;19419;11006;15171;27319;31029;19211;11070;15202;27329;30203;33;16506;1,0;ok;4,780158519744873;3,543661587893963;2,0;1,85;100,0;0,0
323;50000;2;2;1;24;7;0;0;0;0;0;48928;32646;31428;403831;26098;26886;2000;3505;2000;8000;4000;3650;1,0;ok;4,065494537353516;3,543661587893963;2,0;1,85;100,0;0,0
324;220000;2;2;1;32;7;0;0;0;0;0;194961;197536;203251;208355;213015;217475;7200;9000;10000;8000;8010;8500;1,0;ok;2,431018114089966;3,543661587893963;1,0;1,85;100,0;0,0
325;10000;1;3;2;51;0;0;0;2;0;0;7282;8311;10398;459874;10000;0;1311;2398;0;114592;0;0;1,0;ok;5,248407363891602;3,543661587893963;2,0;1,85;100,0;0,0
326;200000;1;1;1;40;6;-2;-2;-2;-2;-2;15596;1470;7289;0;0;2376;1470;7289;199169;0;2376;0;1,0;ok;5,468194961547852;3,543661587893963;2,0;1,85;100,0;0,0
327;733497;1;1;2;30;1;7;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1,0;ok;7,389984130859375;3,543661587893963;2,0;1,85;100,0;0,0
328;100000;1;1;2;27;-1;-1;-1;-1;-1;5;2927;831;1226;135518;0;0;831;1226;330;0;0;0;1,0;ok;4,523295879364014;3,543661587893963;2,0;1,85;100,0;0,0
329;30000;2;2;2;36;0;0;0;0;0;0;11896;12990;335509;15131;15579;16175;1600;1600;1600;1000;1000;1000;1,0;ok;2,221686363220215;3,543661587893963;1,0;1,85;100,0;0,0
330;150000;2;1;1;36;8;-2;-2;-2;1;-2;14843;14528;11317;14037;12030;10738;14528;11322;14042;12030;10738;322;1,0;ok;4,022307872772217;3,543661587893963;2,0;1,85;100,0;0,0
331;500000;2;1;2;26;2;0;0;0;0;0;32637;35863;350560;42572;47200;59843;15943;27878;22572;17200;19843;96632;1,0;ok;2,2701714038848877;3,543661587893963;2,0;1,85;100,0;0,0
332;80000;2;2;2;22;5;-1;-1;-1;-2;-2;1247;0;32320;0;0;0;0;32320;0;0;0;0;1,0;ok;2,0837297439575195;3,543661587893963;1,0;1,85;100,0;0,0
333;360000;2;1;2;29;8;0;0;0;0;0;27370;20750;14898;7524;7524;0;1328;281697;150;0;0;0;1,0;ok;8,125997543334961;3,543661587893963;2,0;1,85;100,0;0,0
334;20000;2;4;1;43;1;2;3;2;2;2;11501;12998;13492;188917;13962;13595;2000;1000;0;1200;0;3000;1,0;ok;2,7687597274780273;3,543661587893963;2,0;1,85;100,0;0,0
335;736157;1;2;1;37;-1;-1;-1;-1;-1;-1;2522;0;1261;1261;1261;1261;0;1261;1261;1261;1261;390;1,0;ok;4,765854358673096;3,543661587893963;2,0;1,85;100,0;0,0
336;300000;2;3;2;24;6;0;0;-1;0;-1;7571;6156;5475;233816;13930;14000;1181;1475;13581;349;14070;268;1,0;ok;3,0816075801849365;3,543661587893963;2,0;1,85;100,0;0,0
337;200000;2;2;1;37;7;0;0;-1;-1;0;250889;99894;97400;4283;145769;143712;3952;4500;4283;148192;5133;5108;1,0;ok;2,86441707611084;3,543661587893963;2,0;1,85;100,0;0,0
338;240000;1;3;1;43;-1;-1;2;2;2;2;2690;2500;2500;105020;2500;0;2500;0;0;0;0;0;1,0;ok;0,8815663456916809;3,543661587893963;1,0;1,85;100,0;0,0
339;130000;2;1;2;27;1;-2;-2;-2;-2;-2;0;0;0;0;0;50038;0;0;0;0;0;623;1,0;ok;0,6913174390792847;3,543661587893963;1,0;1,85;100,0;0,0
340;20000;1;2;1;48;-1;0;0;-2;-2;-2;10222;141173;0;141727;0;0;1400;0;0;0;0;0;1,0;ok;2,0737102031707764;3,543661587893963;2,0;1,85;100,0;0,0
341;450000;1;1;1;37;2;2;0;0;0;0;14342;379442;387398;395655;403568;418182;0;14062;14700;14500;21077;12575;1,0;ok;3,7022407054901123;3,543661587893963;2,0;1,85;100,0;0,0
342;360000;2;3;2;39;6;-2;-2;-2;-2;-2;0;0;271;-1;560;0;0;271;0;561;256884;0;1,0;ok;6,3982954025268555;3,543661587893963;2,0;1,85;100,0;0,0
343;130000;2;3;1;44;8;0;0;0;0;2;109006;110256;113283;94403;96939;81977;4500;5000;4000;10600;0;2300;1,0;ok;2,7789297103881836;3,543661587893963;2,0;1,85;100,0;0,0
344;140000;1;1;1;47;3;0;0;0;0;0;109259;108015;107209;106353;100653;99546;112395;5211;4000;4000;4000;3600;1,0;ok;3,776667594909668;3,543661587893963;2,0;1,85;100,0;0,0
345;80000;2;2;1;25;1;-2;-2;-2;-1;-1;0;0;0;322803;13369;0;0;0;0;13369;0;0;1,0;ok;2,775773286819458;3,543661587893963;1,0;1,85;100,0;0,0
346;260000;1;1;1;34;4;-2;-2;-2;-2;-2;-40;-40;-40;8117;-8;-8;0;0;176728;0;0;1673;1,0;ok;4,4980010986328125;3,543661587893963;2,0;1,85;100,0;0,0
347;100000;2;2;1;40;6;-2;-2;-2;-2;-1;0;0;0;0;0;4747;0;0;0;0;4747;1198;1,0;ok;2,1723742485046387;3,543661587893963;2,0;1,85;100,0;0,0
348;130000;2;1;1;35;7;0;0;0;0;0;23693;27228;290449;38637;39259;72981;4257;4338;8399;1260;34721;5202;1,0;ok;3,0216996669769287;3,543661587893963;2,0;1,85;100,0;0,0
349;20000;1;2;1;36;2;2;2;2;2;2;25274;25026;23073;22857;21143;325499;268590;0;1653;0;1940;0;0,0;ok;9,981755256652832;3,543661587893963;2,0;1,85;100,0;0,0
350;30000;2;1;2;46;0;0;0;0;0;0;3812;5744;8642;387783;14285;17056;2000;3000;3000;3000;3000;1000;1,0;ok;3,7562901973724365;3,543661587893963;2,0;1,85;100,0;0,0
351;50000;2;3;2;24;2;0;0;0;0;0;57396;58941;60630;53662;20229;19044;2500;3000;5064;1000;75867;1000;0,0;ok;1,7985877990722656;3,543661587893963;1,0;1,85;100,0;0,0
352;90000;2;1;2;24;2;2;2;2;0;0;14085;13558;12193;12986;11831;12488;0;237939;1300;700;122564;3500;0,0;ok;7,070135593414307;3,543661587893963;2,0;1,85;100,0;0,0
353;20000;1;3;1;47;2;2;2;2;2;0;14328;17196;17418;17608;17187;17528;3114;800;76634;0;172467;549;0,0;ok;4,489846706390381;3,543661587893963;2,0;1,85;100,0;0,0
354;270000;2;1;2;50;6;-1;-1;-1;0;-1;3095;2340;0;1250;2250;178;2340;0;106819;1000;178;1772;1,0;ok;3,484527587890625;3,543661587893963;2,0;1,85;100,0;0,0
355;140000;2;1;1;47;8;0;0;0;0;4;141530;130248;133547;134346;133933;137585;7000;7004;5013;5000;6000;5000;1,0;ok;3,7361228466033936;3,543661587893963;2,0;1,85;100,0;0,0
356;80000;2;2;2;69;0;0;0;5;0;0;81477;81058;80510;81565;81232;81422;3100;2931;3600;2908;3117;3071;1,0;ok;5,219197750091553;3,543661587893963;2,0;1,85;100,0;0,0
357;70000;2;2;2;23;2;0;0;0;0;0;22658;31647;24487;25125;26651;26125;9397;1487;1039;2073;1045;1231;1,0;ok;0,694576621055603;3,543661587893963;1,0;1,85;100,0;0,0
358;240000;1;2;1;63;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1,0;ok;3,7233309745788574;3,543661587893963;2,0;1,85;100,0;0,0
359;10000;1;2;2;34;6;0;0;-1;0;3;9323;8708;0;9601;10005;9058;1000;0;9601;800;1000;1000;1,0;ok;2,8020920753479004;3,543661587893963;2,0;1,85;100,0;0,0
360;210000;1;2;2;34;6;0;0;0;-1;-1;277730;21544;41616;34833;17628;2400;1995;21067;14492;17680;2407;497;1,0;ok;3,255539894104004;3,543661587893963;2,0;1,85;100,0;0,0
361;130000;1;2;2;32;-1;-1;-1;2;-1;-1;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;1496;145088;1,0;ok;2,6263339519500732;3,543661587893963;2,0;1,85;100,0;0,0
362;566444;2;5;1;40;1;-1;0;0;0;0;0;1912;3071;4012;9882;5857;1912;1200;1000;1000;1000;0;1,0;ok;5,084052562713623;3,543661587893963;2,0;1,85;100,0;0,0
363;200000;1;2;1;41;8;0;0;0;0;3;96910;92934;99528;100341;102585;108567;10000;7004;5000;5003;7345;7000;1,0;ok;3,3509366512298584;3,543661587893963;2,0;1,85;100,0;0,0
364;150000;1;1;2;28;5;-2;-2;-2;-2;-2;0;0;74458;0;0;0;0;0;0;0;0;0;1,0;ok;2,484894037246704;3,543661587893963;2,0;1,85;100,0;0,0
365;210000;2;2;1;33;5;-1;-1;-1;-1;-1;7655;1644;2258;8241;428;3537;1644;2261;11008;428;192776;0;1,0;ok;4,99220609664917;3,543661587893963;2,0;1,85;100,0;0,0
366;20000;1;0;2;26;1;3;2;2;2;2;17077;17504;16940;19621;18646;19022;1000;0;3300;0;1200;89474;1,0;ok;2,6365394592285156;3,543661587893963;2,0;1,85;100,0;0,0
367;60000;2;2;2;23;0;0;0;0;0;0;57097;58134;201808;59619;57068;57668;2659;2190;2078;2002;2062;2072;1,0;ok;0,9894934892654419;3,543661587893963;1,0;1,85;100,0;0,0
368;180000;2;1;2;38;3;5;0;0;0;0;16056;179490;180360;177460;140738;141830;180040;8200;9607;5103;5237;5000;1,0;ok;4,394466876983643;3,543661587893963;2,0;1,85;100,0;0,0
369;500000;2;3;1;38;8;-2;-2;-2;-2;-2;13655;8351;2340;2340;458607;189;8351;2340;2340;11435;189;5391;1,0;ok;6,896512031555176;3,543661587893963;2,0;1,85;100,0;0,0
370;450000;1;2;1;41;7;-2;-2;-2;-2;-2;1068;1281;907;882;968;1243;1287;111230;886;972;1249;1416;1,0;ok;4,340628147125244;3,543661587893963;2,0;1,85;100,0;0,0
371;50000;1;1;2;42;1;2;2;2;2;2;44350;43360;45892;46886;48037;183874;0;3300;2000;2000;396;1600;0,0;ok;1,8834179639816284;3,543661587893963;1,0;1,85;100,0;0,0
372;50000;1;2;2;23;0;0;0;0;4;0;48025;47611;44249;177216;29309;29739;2122;1815;1184;1206;1411;904;1,0;ok;2,989698886871338;3,543661587893963;2,0;1,85;100,0;0,0
373;20000;1;3;1;39;2;0;0;0;0;0;16946;14960;12772;12630;12524;11179;1529;1161;409;444;405;163;1,0;ok;0,694576621055603;3,543661587893963;1,0;1,85;100,0;0,0
374;140000;1;3;1;38;5;0;4;0;0;0;138329;138072;136377;106241;96986;94665;6806;4744;4546;3672;3602;4006;1,0;ok;3,168523073196411;3,543661587893963;2,0;1,85;100,0;0,0
375;50000;2;5;2;30;-2;-2;-2;6;-2;-2;0;2070;0;0;0;0;2070;0;0;0;0;0;1,0;ok;6,424295902252197;3,543661587893963;2,0;1,85;100,0;0,0
376;380000;1;3;1;34;4;2;-1;-1;-1;-1;4539;4119;4686;2363;2416;4718;4131;4700;2382;2423;4732;2353;1,0;ok;2,7516708374023438;3,543661587893963;2,0;1,85;100,0;0,0
377;500000;2;2;1;36;8;0;0;0;0;3;261502;286708;311641;326298;270968;315889;30000;30000;20507;50000;50047;20413;1,0;ok;3,3509366512298584;3,543661587893963;2,0;1,85;100,0;0,0
378;170000;2;1;2;32;3;-1;-1;-1;6;-1;6699;2999;4896;68;2761;2673;2999;4904;68;2761;2673;1861;1,0;ok;4,9345927238464355;3,543661587893963;2,0;1,85;100,0;0,0
379;250000;2;5;2;31;8;0;0;0;0;-1;36439;30161;24326;13198;6686;9423;5000;1298;1000;134;9423;19346;1,0;ok;5,59268045425415;3,543661587893963;2,0;1,85;100,0;0,0
380;70000;2;1;2;28;0;0;0;0;0;0;44397;44923;303628;58966;38618;38404;3000;3000;3000;2000;2000;1800;1,0;ok;1,7873507738113403;3,543661587893963;2,0;1,85;100,0;0,0
381;70000;2;1;2;22;3;2;2;0;0;0;71501;71769;68530;29959;29315;28805;1966;49;1168;1032;29140;1200;0,0;ok;0,6697927713394165;3,543661587893963;1,0;1,85;100,0;0,0
382;10000;1;2;2;32;2;0;0;0;0;0;9299;9576;9028;9644;9790;9990;1132;1384;1000;148436;200;0;1,0;ok;4,588451385498047;3,543661587893963;1,0;1,85;100,0;0,0
383;170000;2;5;2;27;3;0;0;0;0;0;118801;108980;112125;109579;107030;101130;4000;5300;3800;3880;3500;3400;1,0;ok;4,7533369064331055;3,543661587893963;2,0;1,85;100,0;0,0
384;190000;2;2;1;46;4;0;0;0;0;0;140626;114690;490420;111200;87619;92418;8000;5000;12028;118570;10418;5000;1,0;ok;4,600943565368652;3,543661587893963;3,0;1,85;100,0;0,0
385;50000;2;1;2;27;2;2;2;2;2;2;45722;46694;47617;48542;442247;50047;2000;2000;2000;2000;114880;2000;0,0;ok;5,893101215362549;3,543661587893963;2,0;1,85;100,0;0,0
386;180000;2;3;3;43;7;-1;0;0;0;0;130500;47346;48176;49140;48129;45759;47346;1678;1642;2000;2000;1424;1,0;ok;4,860489845275879;3,543661587893963;2,0;1,85;100,0;0,0
387;30000;2;2;2;46;0;0;0;0;0;0;27170;27448;285831;27012;26762;25900;2500;2000;2000;1916;1000;1100;1,0;ok;2,841582775115967;3,543661587893963;2,0;1,85;100,0;0,0
388;90000;2;2;2;47;7;0;0;0;0;0;81902;71768;72163;27124;27724;28724;3274;2271;1400;1000;1000;1000;1,0;ok;2,431018114089966;3,543661587893963;1,0;1,85;100,0;0,0
389;20000;1;2;2;46;0;0;0;0;0;0;19149;20221;19812;367797;13534;15298;1392;1201;1000;3000;2000;399;1,0;ok;3,465439796447754;3,543661587893963;2,0;1,85;100,0;0,0
390;20000;1;2;2;24;3;0;0;0;0;0;17924;18475;19539;19396;11643;11578;1400;1380;1181;1000;500;500;1,0;ok;1,0418648719787598;3,543661587893963;1,0;1,85;100,0;0,0
391;170000;1;1;2;28;7;0;0;0;0;0;56061;57179;58450;58556;51671;51090;2051;2197;1934;1793;2500;2000;1,0;ok;2,431018114089966;3,543661587893963;1,0;1,85;100,0;0,0
392;80000;2;2;2;25;0;0;0;0;0;0;77440;78418;459123;79571;80121;77304;3500;3000;3500;3000;3000;4852;1,0;ok;2,6342544555664062;3,543661587893963;2,0;1,85;100,0;0,0
393;310000;1;4;1;46;5;6;-1;-1;-1;-1;15431;10414;21209;91238;18293;14332;10414;21229;91254;18293;14332;15785;1,0;ok;5,399013519287109;3,543661587893963;2,0;1,85;100,0;0,0
394;90000;2;3;1;39;4;-1;-1;-1;-1;-1;7328;3697;4487;3169;3847;5403;3784;4511;3174;3852;5417;174910;1,0;ok;2,9666104316711426;3,543661587893963;2,0;1,85;100,0;0,0
395;450000;1;1;2;34;6;0;0;0;0;0;260733;53759;232762;208005;194608;201044;20255;50171;7096;6604;10012;10000;1,0;ok;3,0735528469085693;3,543661587893963;2,0;1,85;100,0;0,0
396;50000;2;1;2;36;2;0;-1;0;0;0;9861;6486;2636;4652;6390;8880;1000;2636;2500;2128;2880;390;1,0;ok;1,4786540269851685;3,543661587893963;2,0;1,85;100,0;0,0
397;150000;1;2;3;32;0;2;0;0;0;0;127399;124835;127259;129115;131820;124322;0;5000;3500;3557;5929;23;0,0;ok;1,8932417631149292;3,543661587893963;2,0;1,85;100,0;0,0
398;200000;1;1;2;42;-2;-2;-2;-2;-2;7;470;740;3774;836;1325;18967;740;3782;836;1325;1440;506;1,0;ok;5,62554407119751;3,543661587893963;2,0;1,85;100,0;0,0
399;200000;1;1;2;29;3;0;0;0;0;0;187889;136236;195622;126281;128702;131001;8000;8000;5000;5000;5000;5000;1,0;ok;1,2594388723373413;3,543661587893963;2,0;1,85;100,0;0,0
400;80000;2;2;1;45;4;0;0;0;0;0;30063;30399;24577;24788;18522;17873;1843;1233;882;633;842;12000;1,0;ok;1,389153242111206;3,543661587893963;1,0;1,85;100,0;0,0
401;230000;2;1;2;41;3;0;0;0;0;0;54598;48568;43140;34039;26622;11891;1528;1538;1777;1160;1500;1000;1,0;ok;2,132894277572632;3,543661587893963;2,0;1,85;100,0;0,0
402;60000;2;1;2;26;1;2;0;0;0;0;29649;21657;28736;42733;46404;84357;0;8000;15000;9000;10000;0;1,0;ok;0,6405580043792725;3,543661587893963;1,0;1,85;100,0;0,0
403;60000;2;2;2;24;4;0;0;0;0;0;28277;27295;27403;175541;23078;22618;1450;1724;1600;1000;1000;2500;1,0;ok;1,9056395292282104;3,543661587893963;2,0;1,85;100,0;0,0
404;50000;1;2;2;25;7;0;0;0;7;0;49899;35200;29447;19980;10400;0;1679;2438;1700;1000;0;0;1,0;ok;5,322622299194336;3,543661587893963;2,0;1,85;100,0;0,0
405;330000;2;2;1;27;3;-2;-2;-2;-2;-1;405716;0;0;0;0;2234;0;0;0;0;2234;1000;1,0;ok;4,370574951171875;3,543661587893963;2,0;1,85;100,0;0,0
406;160000;2;1;2;30;8;2;2;-1;-1;-1;6548;3200;0;4775;456;0;7;0;4775;456;0;0;1,0;ok;3,1255946159362793;3,543661587893963;1,0;1,85;100,0;0,0
407;80000;2;3;1;54;0;0;0;0;4;0;12158;13956;14382;53368;16080;17327;2000;1500;1500;1000;1500;2005;1,0;ok;2,7251174449920654;3,543661587893963;2,0;1,85;100,0;0,0
408;360000;1;1;2;28;-2;-2;-2;-2;-2;-2;8840;4951;-17;171273;1035;460;4951;0;1832;1035;460;635;1,0;ok;1,4571642875671387;3,543661587893963;1,0;1,85;100,0;0,0
409;50000;2;2;2;27;4;-2;2;2;2;2;8951;8862;10061;9751;11585;11250;200;1500;0;2000;0;1600;1,0;ok;3,0308187007904053;3,543661587893963;2,0;1,85;100,0;0,0
410;50000;2;2;1;45;6;0;0;0;0;0;48153;49073;12630;149040;9215;8011;2000;2022;2000;0;1000;1904;1,0;ok;2,405738353729248;3,543661587893963;2,0;1,85;100,0;0,0
411;320000;2;1;2;27;1;0;0;0;0;2;253197;258621;262825;268326;99233;290787;11000;10000;9876;20900;11000;0;0,0;ok;2,4945178031921387;3,543661587893963;2,0;1,85;100,0;0,0
412;110000;2;2;1;34;2;0;2;2;2;2;43780;48076;48989;47900;52123;51131;5000;2000;133547;5000;0;5000;1,0;ok;3,233497142791748;3,543661587893963;2,0;1,85;100,0;0,0
413;80000;1;2;1;26;-1;3;2;-1;2;2;495;330;407629;481;316;151;0;0;216202;0;0;0;1,0;ok;5,826986312866211;3,543661587893963;2,0;1,85;100,0;0,0
414;200000;2;2;1;35;5;-2;-2;-2;-2;-2;3023;3965;6843;1320;5983;1922;3965;6880;1320;5983;150306;12652;1,0;ok;4,308492183685303;3,543661587893963;2,0;1,85;100,0;0,0
415;200000;2;2;2;36;-1;-1;8;-1;-1;-1;694;2695;660;2315;1290;5745;228813;660;2315;1290;5745;0;1,0;ok;9,716075897216797;3,543661587893963;2,0;1,85;100,0;0,0
