;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income;predict;euclidean;euclidean_medio;hamming;hamming_medio;cobertura_pct;erro_pct
448;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
449;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
450;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
451;47,0;0,9999999999999998;287480,0;12,0;14,0;2,0;9,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;11,836063385009766;11,25277314430628;14,0;14,0;31,2;0,0
452;45,0;0,9999999999999998;374450,0;11,0;9,0;2,0;13,0;5,0;4,0;0,0;5178,0;0,0;40,0;31,0;1;ok;11,561177253723145;11,25277314430628;14,0;14,0;31,2;0,0
453;45,0;0,9999999999999998;374450,0;11,0;9,0;2,0;13,0;5,0;4,0;0,0;5178,0;0,0;40,0;31,0;1;ok;11,555852890014648;11,25277314430628;14,0;14,0;31,2;0,0
454;32,0;2,0;353994,0;9,0;13,0;2,0;3,0;2,0;1,0;0,0;0,0;0,0;40,0;1,9999999999999964;1;ok;10,321165084838867;11,25277314430628;14,0;14,0;31,2;0,0
455;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
456;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
457;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
458;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
459;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
460;70,0;0,9999999999999998;127463,0;11,0;9,0;2,0;11,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;11,3309907913208;11,25277314430628;14,0;14,0;31,2;0,0
461;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
462;71,0;7,0;250263,0;15,0;10,0;2,0;14,0;0,0;4,0;1,0;3432,0;0,0;30,0;31,0;1;ok;12,324113845825195;11,25277314430628;14,0;14,0;31,2;0,0
463;41,0;0,0;371382,0;15,0;10,0;2,0;3,0;0,0;1,9999999999999998;1,0;0,0;0,0;40,0;31,0;1;ok;12,288094520568848;11,25277314430628;14,0;14,0;31,2;0,0
464;39,0;0,9999999999999998;455399,0;11,0;9,0;2,0;10,0;0,0;1,9999999999999998;1,0;15023,999999999998;0,0;40,0;31,0;1;ok;12,08220386505127;11,25277314430628;14,0;14,0;31,2;0,0
465;32,0;2,0;353994,0;9,0;13,0;2,0;3,0;2,0;1,0;0,0;0,0;0,0;40,0;1,9999999999999964;1;ok;9,69498348236084;11,25277314430628;14,0;14,0;31,2;0,0
466;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
467;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
468;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
469;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
470;41,0;0,9999999999999998;66118,00000000001;15,0;10,0;2,0;13,0;5,0;4,0;0,0;0,0;0,0;25,0;31,0;0;ok;11,056087493896484;11,25277314430628;14,0;14,0;31,2;0,0
471;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
472;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
473;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
474;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
475;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
476;30,0;3,0;178383,0;15,0;10,0;2,0;2,0;0,0;1,9999999999999998;1,0;0,0;0,0;70,0;31,0;1;ok;11,568148612976074;11,25277314430628;14,0;14,0;31,2;0,0
477;51,0;2,0;117700,0;15,0;10,0;2,0;0,0;5,0;4,0;0,0;0,0;0,0;40,0;31,0;0;ok;11,412643432617188;11,25277314430628;14,0;14,0;31,2;0,0
478;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
479;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
480;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
481;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
482;64,0;2,0;391121,0;5,0;4,0;2,0;4,0;0,0;4,0;1,0;0,0;0,0;40,0;31,0;1;ok;12,016824722290039;11,25277314430628;14,0;14,0;31,2;0,0
483;51,0;2,0;231230,0;11,0;9,0;2,0;6,0;0,0;4,0;1,0;0,0;0,0;45,0;31,0;0;ok;10,847058296203613;11,25277314430628;14,0;14,0;31,2;0,0
484;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
485;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
486;45,0;0,9999999999999998;374450,0;11,0;9,0;2,0;13,0;5,0;4,0;0,0;5178,0;0,0;40,0;31,0;1;ok;11,325492858886719;11,25277314430628;14,0;14,0;31,2;0,0
487;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
488;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
489;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
490;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
491;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
492;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
493;37,0;0,9999999999999998;186035,0;15,0;10,0;2,0;12,0;0,0;4,0;1,0;0,0;0,0;45,0;31,0;1;ok;10,975602149963379;11,25277314430628;14,0;14,0;31,2;0,0
494;;;;;;;;;;;;;;;0;nan;;11,25277314430628;14,0;14,0;31,2;0,0
495;;;;;;;;;;;;;;;1;nan;;11,25277314430628;14,0;14,0;31,2;0,0
496;34,0;2,0;158420,0;9,0;13,0;2,0;3,0;0,0;4,0;1,0;0,0;0,0;70,0;31,0;0;ok;11,47861385345459;11,25277314430628;14,0;14,0;31,2;0,0
497;56,0;2,0;182460,0;9,0;13,0;0,0;3,0;1,0;4,0;1,0;0,0;0,0;40,0;31,0;0;ok;10,932295799255371;11,25277314430628;14,0;14,0;31,2;0,0
498;45,0;0,9999999999999998;374450,0;11,0;9,0;2,0;13,0;5,0;4,0;0,0;5178,0;0,0;40,0;31,0;1;ok;11,22624397277832;11,25277314430628;14,0;14,0;31,2;0,0
499;58,0;0,0;243929,0;9,0;13,0;4,0;9,0;1,0;4,0;1,0;0,0;0,0;48,0;31,0;1;ok;11,342015266418457;11,25277314430628;14,0;14,0;31,2;0,0
